ID	mol_weight[kDa]
Solyc01g150106.1.1	12.321
Solyc01g008477.1.1	13.012
Solyc01g150107.1.1	16.269
Solyc01g008479.1.1	16.568
Solyc01g008480.4.1	67.331
Solyc01g008490.4.1	33.861
Solyc01g008500.4.1	47.518
Solyc01g008510.3.1	12.783
Solyc01g008520.3.1	38.458
Solyc01g008530.3.1	35.908
Solyc01g008540.4.1	31.793
Solyc01g008550.4.1	35.468
Solyc01g008560.3.1	59.212
Solyc01g008570.1.1	29.533
Solyc01g008580.1.1	16.207
Solyc01g008590.1.1	19.774
Solyc01g008600.4.1	73.024
Solyc01g008610.4.1	40.205
Solyc01g008620.4.1	39.550
Solyc01g008640.4.1	56.589
Solyc01g008650.3.1	57.268
Solyc01g008660.4.1	38.879
Solyc01g008670.4.1	57.046
Solyc01g008680.4.1	22.172
Solyc01g008690.3.1	38.140
Solyc01g008700.4.1	38.433
Solyc01g008710.5.1.1	45.338
Solyc01g008720.2.1	45.771
Solyc01g008730.3.1	36.368
Solyc01g008740.2.1	61.102
Solyc01g008760.4.1	23.216
Solyc01g008770.3.1	95.872
Solyc01g008780.3.1	27.660
Solyc01g008790.4.1	48.195
Solyc01g008800.3.1	152.908
Solyc01g008810.3.1	27.104
Solyc01g008820.3.1	37.538
Solyc01g008830.2.1	65.045
Solyc01g008840.3.1	51.324
Solyc01g008850.3.1	52.042
Solyc01g008860.1.1	45.657
Solyc01g008870.1.1	41.291
Solyc01g008880.3.1	22.876
Solyc01g008890.4.1	39.618
Solyc01g008900.4.1	52.153
Solyc01g008910.2.1	53.625
Solyc01g008920.4.1	39.252
Solyc01g008930.4.1	39.322
Solyc01g008940.2.1	9.089
Solyc01g008950.4.1	20.983
Solyc01g008960.3.1	101.751
Solyc01g008970.4.1	41.805
Solyc01g008980.3.1	16.690
Solyc01g008990.4.1	27.946
Solyc01g009000.3.1	35.280
Solyc01g009010.3.1	44.235
Solyc01g009020.4.1	15.700
Solyc01g009030.4.1	71.392
Solyc01g009040.4.1	56.959
Solyc01g009050.3.1	70.724
Solyc01g009060.3.1	44.962
Solyc01g009070.3.1	58.773
Solyc01g009080.4.1	21.855
Solyc01g009090.3.1	83.658
Solyc01g009100.4.1	17.218
Solyc01g009120.3.1	50.127
Solyc01g009140.1.1	12.733
Solyc01g009145.1.1	12.408
Solyc01g009160.2.1	29.946
Solyc01g009165.1.1	31.251
Solyc01g009170.4.1	69.136
Solyc01g009180.4.1	90.656
Solyc01g009190.3.1	48.938
Solyc01g009200.4.1	27.973
Solyc01g009210.2.1	6.877
Solyc01g009220.3.1	23.825
Solyc01g009230.4.1	148.596
Solyc01g009240.4.1	69.447
Solyc01g009245.1.1	12.810
Solyc01g009250.3.1	17.401
Solyc01g009260.1.1	53.610
Solyc01g009270.1.1	53.963
Solyc01g009280.4.1	105.429
Solyc01g009290.4.1	55.034
Solyc01g009300.3.1	110.395
Solyc01g009305.1.1	18.124
Solyc01g009310.3.1	49.671
Solyc01g009320.2.1	47.224
Solyc01g009330.1.1	48.077
Solyc01g009340.4.1	50.685
Solyc01g009350.2.1	31.094
Solyc01g009360.1.1	31.074
Solyc01g009370.2.1	57.847
Solyc01g009380.3.1	65.729
Solyc01g009390.4.1	40.341
Solyc01g009400.3.1	36.358
Solyc01g009410.3.1	37.891
Solyc01g009420.4.1	46.988
Solyc01g009430.3.1	21.071
Solyc01g009440.3.1	23.845
Solyc01g009443.1.1	27.886
Solyc01g009447.1.1	11.286
Solyc01g009470.2.1	92.341
Solyc01g009480.4.1	37.392
Solyc01g009490.1.1	16.012
Solyc01g009500.4.1	40.529
Solyc01g009505.1.1	9.020
Solyc01g009510.2.1	20.552
Solyc01g009520.4.1	24.578
Solyc01g009530.1.1	24.093
Solyc01g009540.1.1	11.192
Solyc01g009550.1.1	10.624
Solyc01g009560.2.1	19.315
Solyc01g009565.1.1	13.033
Solyc01g009580.2.1	24.801
Solyc01g009590.3.1	10.576
Solyc01g009600.4.1	73.089
Solyc01g009610.3.1	18.089
Solyc01g009620.3.1	22.952
Solyc01g009630.3.1	22.938
Solyc01g009640.3.1	36.457
Solyc01g009650.1.1	10.497
Solyc01g009660.3.1	20.905
Solyc01g009670.4.1	59.167
Solyc01g009690.3.1	96.788
Solyc01g009700.3.1	75.212
Solyc01g009705.1.1	7.250
Solyc01g009710.1.1	12.770
Solyc01g009720.2.1	37.745
Solyc01g009730.3.1	11.801
Solyc01g009735.1.1	14.787
Solyc01g009740.3.1	71.109
Solyc01g009750.3.1	12.075
Solyc01g009760.3.1	26.410
Solyc01g009770.3.1	27.122
Solyc01g009780.3.1	16.991
Solyc01g009790.1.1	5.952
Solyc01g009795.1.1	7.472
Solyc01g009810.3.1	21.508
Solyc01g009820.4.1	73.507
Solyc01g009830.3.1	37.464
Solyc01g009840.3.1	28.678
Solyc01g009850.4.1	9.579
Solyc01g009860.3.1	31.335
Solyc01g009870.3.1	38.933
Solyc01g009880.2.1	75.959
Solyc01g009890.1.1	14.184
Solyc01g009900.3.1	12.927
Solyc01g009910.1.1	13.091
Solyc01g009920.3.1	88.333
Solyc01g009930.3.1	65.290
Solyc01g009940.1.1	33.575
Solyc01g009960.4.1	34.578
Solyc01g009970.3.1	38.404
Solyc01g009975.1.1	30.539
Solyc01g009980.1.1	21.081
Solyc01g009990.3.1	26.535
Solyc01g010000.3.1	50.677
Solyc01g010020.3.1	17.675
Solyc01g010030.3.1	76.844
Solyc01g010050.3.1	40.192
Solyc01g010060.2.1	23.012
Solyc01g010063.1.1	13.313
Solyc01g010065.1.1	14.266
Solyc01g010067.1.1	65.328
Solyc01g010080.3.1	72.015
Solyc01g150108.1.1	8.390
Solyc01g150109.1.1	12.699
Solyc01g150110.1.1	7.321
Solyc01g010130.4.1	58.944
Solyc01g010140.1.1	54.671
Solyc01g010150.3.1	50.223
Solyc01g010160.3.1	11.179
Solyc01g010170.2.1	3.796
Solyc01g010175.1.1	24.075
Solyc01g010180.3.1	18.947
Solyc01g010185.1.1	21.317
Solyc01g010210.1.1	20.603
Solyc01g010215.1.1	21.072
Solyc01g010220.3.1	21.733
Solyc01g010230.2.1	13.766
Solyc01g010240.3.1	18.824
Solyc01g010250.4.1	29.324
Solyc01g010260.3.1	59.217
Solyc01g010270.3.1	10.271
Solyc01g010280.3.1	46.880
Solyc01g010290.4.1	44.119
Solyc01g010310.4.1	19.222
Solyc01g010350.4.1	45.779
Solyc01g010360.3.1	28.193
Solyc01g010365.1.1	12.805
Solyc01g010370.3.1	69.011
Solyc01g010390.3.1	57.800
Solyc01g010400.1.1	17.408
Solyc01g010405.1.1	21.676
Solyc01g010410.3.1	65.654
Solyc01g010415.1.1	30.434
Solyc01g010420.3.1	22.262
Solyc01g010430.4.1	34.473
Solyc01g010440.4.1	54.848
Solyc01g010460.4.1	41.980
Solyc01g010470.2.1	21.147
Solyc01g010480.3.1	42.967
Solyc01g010490.4.1	59.186
Solyc01g150111.1.1	20.516
Solyc01g150112.1.1	17.316
Solyc01g010500.3.1	33.020
Solyc01g010510.4.1	66.405
Solyc01g010520.3.1	38.905
Solyc01g010530.1.1	54.132
Solyc01g010540.3.1	23.004
Solyc01g010550.1.1	22.424
Solyc01g010570.4.1	36.975
Solyc01g010580.3.1	23.004
Solyc01g010590.2.1	25.763
Solyc01g010600.4.1	28.291
Solyc01g010640.3.1	22.113
Solyc01g010650.3.1	37.091
Solyc01g010660.3.1	45.923
Solyc01g010670.3.1	11.396
Solyc01g010690.1.1	40.674
Solyc01g010700.3.1	47.380
Solyc01g010705.1.1	29.503
Solyc01g010710.4.1	55.359
Solyc01g010720.4.1	57.171
Solyc01g010740.4.1	49.562
Solyc01g010750.4.1	37.591
Solyc01g010755.1.1	38.267
Solyc01g010760.3.1	29.420
Solyc01g010780.4.1	49.791
Solyc01g010785.1.1	18.655
Solyc01g010810.4.1	26.899
Solyc01g010820.3.1	85.470
Solyc01g010830.4.1	31.176
Solyc01g010840.1.1	8.975
Solyc01g010860.3.1	30.410
Solyc01g010870.3.1	69.086
Solyc01g010880.3.1	33.051
Solyc01g010890.4.1	28.796
Solyc01g010900.3.1	61.813
Solyc01g010910.2.1	37.786
Solyc01g010920.2.1	20.056
Solyc01g010930.4.1	33.521
Solyc01g010940.3.1	24.855
Solyc01g010950.3.1	48.440
Solyc01g010960.3.1	11.480
Solyc01g010970.3.1	114.006
Solyc01g010990.2.1	43.129
Solyc01g011000.3.1	17.371
Solyc01g011005.1.1	12.995
Solyc01g011020.2.1	6.109
Solyc01g011030.3.1	29.939
Solyc01g011040.3.1	37.669
Solyc01g011050.3.1	37.958
Solyc01g011060.1.1	9.617
Solyc01g011070.1.1	6.048
Solyc01g011080.3.1	6.364
Solyc01g011090.4.1	28.012
Solyc01g011100.2.1	114.524
Solyc01g011105.1.1	8.754
Solyc01g011110.1.1	7.423
Solyc01g011113.1.1	15.584
Solyc01g011115.1.1	7.736
Solyc01g011117.1.1	7.070
Solyc01g011170.1.1	26.638
Solyc01g150113.1.1	9.332
Solyc01g011180.1.1	7.127
Solyc01g011190.1.1	7.205
Solyc01g011200.3.1	21.274
Solyc01g011220.3.1	23.469
Solyc01g011230.3.1	10.523
Solyc01g011260.1.1	13.178
Solyc01g011270.2.1	11.955
Solyc01g011273.1.1	7.320
Solyc01g011277.1.1	15.229
Solyc01g011300.1.1	12.646
Solyc01g011310.2.1	30.042
Solyc01g011320.2.1	15.211
Solyc01g011330.3.1	19.355
Solyc01g150114.1.1	14.615
Solyc01g150115.1.1	13.389
Solyc01g011340.3.1	35.009
Solyc01g011350.3.1	33.522
Solyc01g011352.1.1	16.016
Solyc01g011354.1.1	7.577
Solyc01g011356.1.1	29.989
Solyc01g011358.1.1	19.197
Solyc01g011390.2.1	16.254
Solyc01g011410.2.1	8.214
Solyc01g011413.1.1	11.922
Solyc01g011417.1.1	11.406
Solyc01g011430.4.1	57.434
Solyc01g011435.1.1	9.050
Solyc01g011460.3.1	17.026
Solyc01g011465.1.1	10.402
Solyc01g011470.1.1	11.233
Solyc01g011480.1.1	9.614
Solyc01g011490.1.1	15.885
Solyc01g011495.1.1	8.875
Solyc01g011500.1.1	7.548
Solyc01g011510.4.1	44.101
Solyc01g011520.2.1	12.958
Solyc01g011530.1.1	15.724
Solyc01g011540.1.1	12.367
Solyc01g012540.1.1	6.931
Solyc01g012550.1.1	11.206
Solyc01g012560.1.1	5.932
Solyc01g012570.2.1	17.600
Solyc01g012580.1.1	9.824
Solyc01g012585.1.1	14.553
Solyc01g012590.1.1	10.812
Solyc01g012610.1.1	8.091
Solyc01g012650.1.1	15.994
Solyc01g012670.3.1	21.138
Solyc01g012680.1.1	8.017
Solyc01g012690.1.1	12.645
Solyc01g012700.4.1	28.459
Solyc01g012720.1.1	7.525
Solyc01g012730.1.1	7.911
Solyc01g012740.1.1	22.852
Solyc01g012750.3.1	11.462
Solyc01g012760.1.1	23.536
Solyc01g013760.1.1	7.640
Solyc01g013780.1.1	11.203
Solyc01g013790.1.1	10.238
Solyc01g013810.1.1	8.003
Solyc01g013820.1.1	6.043
Solyc01g013840.1.1	13.530
Solyc01g013850.1.1	10.808
Solyc01g013860.1.1	10.284
Solyc01g013870.1.1	9.020
Solyc01g013880.1.1	14.236
Solyc01g013883.1.1	13.567
Solyc01g013887.1.1	8.012
Solyc01g013890.3.1	39.483
Solyc01g013910.1.1	4.799
Solyc01g013920.1.1	24.877
Solyc01g013930.1.1	7.402
Solyc01g013950.2.1	18.860
Solyc01g013970.1.1	10.191
Solyc01g013975.1.1	2.491
Solyc01g013980.1.1	4.892
Solyc01g013985.1.1	3.391
Solyc01g013990.1.1	4.225
Solyc01g013995.2.1	14.374
Solyc01g014000.1.1	10.039
Solyc01g014010.1.1	10.509
Solyc01g014020.1.1	23.672
Solyc01g014050.1.1	9.670
Solyc01g014055.1.1	14.247
Solyc01g014060.3.1	20.722
Solyc01g150116.1.1	12.586
Solyc01g014070.1.1	21.118
Solyc01g014090.1.1	17.308
Solyc01g014100.3.1	8.653
Solyc01g014105.1.1	67.221
Solyc01g014130.2.1	12.257
Solyc01g014140.3.1	6.926
Solyc01g014150.1.1	24.947
Solyc01g014160.1.1	25.482
Solyc01g014170.1.1	6.635
Solyc01g014180.3.1	21.564
Solyc01g014210.1.1	33.201
Solyc01g014220.3.1	27.704
Solyc01g014230.4.1	88.778
Solyc01g014240.1.1	9.964
Solyc01g014250.2.1	7.330
Solyc01g014260.1.1	5.378
Solyc01g014270.3.1	10.371
Solyc01g014275.1.1	42.114
Solyc01g014300.1.1	15.334
Solyc01g014310.2.1	16.738
Solyc01g014315.1.1	12.955
Solyc01g014320.4.1	22.018
Solyc01g014350.1.1	9.356
Solyc01g014355.1.1	13.057
Solyc01g014360.1.1	8.200
Solyc01g014363.1.1	21.073
Solyc01g014367.1.1	8.610
Solyc01g014370.2.1	8.846
Solyc01g014373.1.1	33.225
Solyc01g014377.1.1	29.662
Solyc01g014390.3.1	6.543
Solyc01g014400.2.1	27.161
Solyc01g014410.1.1	9.504
Solyc01g014420.1.1	16.865
Solyc01g014430.1.1	10.506
Solyc01g014440.2.1	21.361
Solyc01g014450.1.1	19.725
Solyc01g014470.1.1	16.129
Solyc01g014480.3.1	76.072
Solyc01g014490.4.1	76.255
Solyc01g014510.2.1	31.809
Solyc01g014520.1.1	49.280
Solyc01g014530.2.1	20.066
Solyc01g014533.1.1	22.478
Solyc01g150117.1.1	22.543
Solyc01g014540.3.1	8.315
Solyc01g014550.3.1	40.543
Solyc01g014560.4.1	46.904
Solyc01g014620.1.1	13.797
Solyc01g014640.1.1	13.107
Solyc01g014650.1.1	9.999
Solyc01g014660.1.1	25.693
Solyc01g014680.1.1	6.531
Solyc01g014690.2.1	13.487
Solyc01g014700.2.1	23.464
Solyc01g014710.1.1	9.561
Solyc01g014720.3.1	19.845
Solyc01g014725.2.1	20.311
Solyc01g014730.2.1	2.964
Solyc01g014740.1.1	10.078
Solyc01g014745.1.1	11.776
Solyc01g014760.1.1	9.720
Solyc01g014800.1.1	11.369
Solyc01g014820.2.1	16.607
Solyc01g014830.1.1	19.953
Solyc01g014840.3.1	151.125
Solyc01g014850.4.1	25.675
Solyc01g014860.3.1	6.872
Solyc01g014910.2.1	35.377
Solyc01g014930.2.1	39.015
Solyc01g014940.2.1	37.048
Solyc01g014960.1.1	27.457
Solyc01g014963.1.1	17.335
Solyc01g014967.1.1	21.010
Solyc01g014970.1.1	25.789
Solyc01g014980.4.1	11.724
Solyc01g014990.3.1	20.735
Solyc01g015000.3.1	23.093
Solyc01g015010.1.1	6.763
Solyc01g015020.4.1	35.026
Solyc01g015030.1.1	16.820
Solyc01g015035.1.1	24.134
Solyc01g015050.1.1	10.643
Solyc01g015060.1.1	14.162
Solyc01g015080.3.1	35.838
Solyc01g150118.1.1	24.604
Solyc01g015130.1.1	10.309
Solyc01g015133.1.1	19.271
Solyc01g015137.1.1	20.023
Solyc01g015180.1.1	8.773
Solyc01g015185.1.1	22.861
Solyc01g015200.1.1	14.213
Solyc01g015210.1.1	32.630
Solyc01g015230.3.1	3.781
Solyc01g015250.1.1	14.117
Solyc01g015280.1.1	5.870
Solyc01g015290.1.1	13.892
Solyc01g015293.1.1	12.529
Solyc01g015297.1.1	23.192
Solyc01g016300.1.1	13.273
Solyc01g016305.1.1	30.307
Solyc01g016350.1.1	8.844
Solyc01g016355.1.1	18.309
Solyc01g016380.4.1	28.581
Solyc01g016390.4.1	15.684
Solyc01g016400.1.1	8.670
Solyc01g016410.4.1	28.862
Solyc01g016412.1.1	38.218
Solyc01g016414.1.1	18.527
Solyc01g016416.1.1	13.013
Solyc01g016418.1.1	7.912
Solyc01g016430.1.1	12.370
Solyc01g016450.1.1	7.776
Solyc01g016460.4.1	3.221
Solyc01g016470.3.1	11.310
Solyc01g016510.1.1	12.429
Solyc01g016520.1.1	5.398
Solyc01g016530.1.1	10.029
Solyc01g016540.3.1	15.737
Solyc01g016545.1.1	20.295
Solyc01g016550.2.1	9.990
Solyc01g016560.1.1	13.828
Solyc01g016565.1.1	14.132
Solyc01g016580.1.1	6.195
Solyc01g016590.1.1	6.323
Solyc01g016600.2.1	14.515
Solyc01g016605.1.1	6.623
Solyc01g016630.1.1	17.120
Solyc01g016640.3.1	14.595
Solyc01g150119.1.1	14.397
Solyc01g016660.1.1	6.483
Solyc01g016665.1.1	51.507
Solyc01g016670.2.1	9.920
Solyc01g016680.3.1	12.349
Solyc01g016685.1.1	22.774
Solyc01g016690.1.1	9.924
Solyc01g016700.3.1	4.562
Solyc01g016720.2.1	8.634
Solyc01g016725.1.1	25.821
Solyc01g016760.1.1	8.375
Solyc01g016770.1.1	6.290
Solyc01g016780.1.1	7.223
Solyc01g016790.1.1	9.258
Solyc01g016800.2.1	2.299
Solyc01g150120.1.1	22.304
Solyc01g016830.1.1	6.636
Solyc01g016840.1.1	14.334
Solyc01g016850.2.1	7.735
Solyc01g016870.1.1	8.208
Solyc01g016880.1.1	10.680
Solyc01g016890.1.1	6.856
Solyc01g016900.1.1	9.235
Solyc01g016910.1.1	5.987
Solyc01g016920.1.1	6.732
Solyc01g016930.1.1	9.714
Solyc01g016940.2.1	8.825
Solyc01g016960.1.1	18.637
Solyc01g016970.2.1	3.685
Solyc01g016980.1.1	27.003
Solyc01g150121.1.1	9.178
Solyc01g017020.1.1	10.650
Solyc01g017030.1.1	17.316
Solyc01g017040.1.1	20.224
Solyc01g017050.1.1	11.585
Solyc01g017060.2.1	26.536
Solyc01g017070.1.1	11.934
Solyc01g017080.2.1	29.105
Solyc01g017085.1.1	11.931
Solyc01g017090.2.1	22.765
Solyc01g017100.2.1	10.865
Solyc01g017110.2.1	44.647
Solyc01g017120.1.1	10.956
Solyc01g017130.1.1	9.073
Solyc01g017140.1.1	39.315
Solyc01g017145.1.1	8.536
Solyc01g017150.1.1	6.712
Solyc01g017160.2.1	4.015
Solyc01g017170.1.1	15.640
Solyc01g017180.3.1	10.069
Solyc01g017200.2.1	12.486
Solyc01g017210.1.1	6.619
Solyc01g017220.2.1	7.426
Solyc01g017230.2.1	11.989
Solyc01g017240.1.1	14.289
Solyc01g017250.1.1	12.658
Solyc01g017260.1.1	16.351
Solyc01g017280.1.1	15.203
Solyc01g017290.1.1	13.054
Solyc01g017300.2.1	31.086
Solyc01g017320.1.1	7.645
Solyc01g017330.3.1	15.042
Solyc01g017360.3.1	7.523
Solyc01g017370.2.1	15.656
Solyc01g017380.1.1	9.647
Solyc01g017390.1.1	6.852
Solyc01g017410.3.1	19.662
Solyc01g017420.1.1	55.618
Solyc01g017430.1.1	12.490
Solyc01g017440.1.1	23.310
Solyc01g017450.1.1	16.034
Solyc01g017460.3.1	5.826
Solyc01g017470.3.1	16.140
Solyc01g017480.1.1	14.956
Solyc01g017510.1.1	34.412
Solyc01g017520.1.1	8.921
Solyc01g017530.1.1	22.864
Solyc01g017535.1.1	9.636
Solyc01g017540.2.1	10.564
Solyc01g017560.3.1	16.217
Solyc01g017565.1.1	19.325
Solyc01g017600.3.1	38.951
Solyc01g017610.1.1	41.762
Solyc01g017620.1.1	9.109
Solyc01g017640.3.1	6.973
Solyc01g017670.2.1	2.282
Solyc01g017675.1.1	33.486
Solyc01g017690.1.1	11.269
Solyc01g017700.1.1	8.431
Solyc01g017720.2.1	7.274
Solyc01g017725.1.1	19.397
Solyc01g017740.2.1	10.447
Solyc01g017750.1.1	17.640
Solyc01g017790.3.1	14.490
Solyc01g150122.1.1	12.779
Solyc01g017795.1.1	12.112
Solyc01g150123.1.1	17.660
Solyc01g017820.3.1	6.067
Solyc01g017825.1.1	28.865
Solyc01g017860.3.1	8.514
Solyc01g017870.2.1	9.489
Solyc01g017873.1.1	13.132
Solyc01g017877.1.1	25.494
Solyc01g017950.3.1	46.308
Solyc01g017960.1.1	75.199
Solyc01g017970.1.1	63.168
Solyc01g018010.2.1	2.866
Solyc01g018015.1.1	7.678
Solyc01g018020.3.1	72.911
Solyc01g018040.1.1	21.763
Solyc01g018045.1.1	15.807
Solyc01g018070.3.1	15.767
Solyc01g018100.1.1	7.286
Solyc01g019100.1.1	8.286
Solyc01g020100.3.1	10.445
Solyc01g020110.2.1	17.497
Solyc01g020113.1.1	8.391
Solyc01g020117.1.1	16.996
Solyc01g020120.3.1	8.773
Solyc01g020130.3.1	22.705
Solyc01g020150.3.1	4.586
Solyc01g020160.1.1	8.478
Solyc01g020170.2.1	27.638
Solyc01g020180.1.1	13.533
Solyc01g020190.2.1	13.458
Solyc01g020220.3.1	20.846
Solyc01g020240.4.1	36.866
Solyc01g020245.1.1	12.110
Solyc01g020280.2.1	2.395
Solyc01g150124.1.1	9.784
Solyc01g020290.1.1	6.304
Solyc01g020300.4.1	3.429
Solyc01g020320.3.1	7.379
Solyc01g020323.1.1	19.512
Solyc01g020327.1.1	20.562
Solyc01g020340.2.1	50.832
Solyc01g020343.1.1	9.667
Solyc01g020347.1.1	11.637
Solyc01g020350.1.1	5.623
Solyc01g020353.1.1	24.444
Solyc01g020357.1.1	12.225
Solyc01g020360.1.1	6.827
Solyc01g020370.2.1	22.015
Solyc01g020372.1.1	52.959
Solyc01g150125.1.1	7.368
Solyc01g150126.1.1	12.744
Solyc01g150127.1.1	9.448
Solyc01g020430.2.1	6.941
Solyc01g020440.3.1	40.742
Solyc01g150128.1.1	12.723
Solyc01g020450.1.1	8.131
Solyc01g020460.3.1	29.344
Solyc01g020470.3.1	13.503
Solyc01g020480.1.1	33.527
Solyc01g020490.1.1	14.469
Solyc01g020495.1.1	106.945
Solyc01g020500.2.1	5.328
Solyc01g020510.1.1	9.901
Solyc01g020520.4.1	48.748
Solyc01g020521.1.1	6.344
Solyc01g020522.1.1	8.230
Solyc01g020524.1.1	18.597
Solyc01g020526.1.1	11.888
Solyc01g020528.1.1	14.362
Solyc01g020570.3.1	14.825
Solyc01g020575.1.1	6.603
Solyc01g021600.4.1	26.850
Solyc01g021610.1.1	28.380
Solyc01g021620.3.1	7.436
Solyc01g021640.3.1	55.233
Solyc01g021680.1.1	7.550
Solyc01g021685.1.1	15.246
Solyc01g021690.1.1	14.730
Solyc01g021695.1.1	4.323
Solyc01g021700.3.1	43.116
Solyc01g021720.1.1	9.412
Solyc01g021730.2.1	30.369
Solyc01g021740.1.1	13.268
Solyc01g021745.1.1	8.719
Solyc01g022740.3.1	49.500
Solyc01g022745.1.1	13.525
Solyc01g022750.3.1	15.088
Solyc01g022760.1.1	10.653
Solyc01g022780.1.1	5.591
Solyc01g022785.1.1	88.960
Solyc01g033990.1.1	11.523
Solyc01g033995.1.1	30.588
Solyc01g034010.2.1	19.297
Solyc01g034020.3.1	34.871
Solyc01g034040.1.1	29.492
Solyc01g034050.1.1	16.802
Solyc01g034070.2.1	15.605
Solyc01g034075.1.1	27.563
Solyc01g034080.1.1	52.665
Solyc01g034140.1.1	13.106
Solyc01g034145.1.1	18.813
Solyc01g034150.4.1	82.793
Solyc01g150129.1.1	8.043
Solyc01g034190.1.1	11.303
Solyc01g034210.1.1	16.975
Solyc01g034213.1.1	14.006
Solyc01g034217.1.1	12.625
Solyc01g038230.1.1	16.297
Solyc01g038231.1.1	19.506
Solyc01g038232.1.1	10.087
Solyc01g038233.1.1	10.992
Solyc01g038234.1.1	21.762
Solyc01g038236.1.1	9.671
Solyc01g038238.1.1	16.807
Solyc01g028980.1.1	30.520
Solyc01g028985.1.1	22.827
Solyc01g028960.1.1	4.353
Solyc01g028965.1.1	8.031
Solyc01g028930.4.1	22.497
Solyc01g028910.2.1	7.252
Solyc01g028900.3.1	39.050
Solyc01g028870.3.1	32.696
Solyc01g028875.1.1	26.359
Solyc01g028860.3.1	77.223
Solyc01g028865.1.1	14.860
Solyc01g028830.3.1	43.286
Solyc01g028810.3.1	62.991
Solyc01g028800.3.1	83.238
Solyc01g028803.1.1	36.751
Solyc01g028807.1.1	12.919
Solyc01g044270.3.1	87.192
Solyc01g044275.1.1	19.678
Solyc01g044300.3.1	10.675
Solyc01g044340.3.1	15.347
Solyc01g044350.3.1	44.004
Solyc01g044360.4.1	128.022
Solyc01g044365.1.1	12.876
Solyc01g044370.3.1	24.802
Solyc01g044375.1.1	7.549
Solyc01g044420.4.1	64.935
Solyc01g044490.4.1	28.037
Solyc01g044500.1.1	13.302
Solyc01g044520.2.1	19.382
Solyc01g044523.1.1	7.312
Solyc01g044527.1.1	14.673
Solyc01g044550.3.1	14.825
Solyc01g044551.1.1	11.952
Solyc01g044552.1.1	8.361
Solyc01g044554.1.1	31.109
Solyc01g044556.1.1	15.971
Solyc01g044558.1.1	31.079
Solyc01g047580.1.1	21.379
Solyc01g049650.3.1	59.424
Solyc01g049660.2.1	36.979
Solyc01g049680.3.1	19.522
Solyc01g049690.4.1	12.970
Solyc01g049720.1.1	9.324
Solyc01g049740.1.1	27.461
Solyc01g049750.1.1	6.354
Solyc01g049760.1.1	10.369
Solyc01g049770.3.1	9.866
Solyc01g049790.1.1	8.987
Solyc01g049810.4.1	63.683
Solyc01g049820.2.1	46.675
Solyc01g049830.2.1	14.601
Solyc01g049840.1.1	25.024
Solyc01g150130.1.1	11.935
Solyc01g049880.3.1	7.396
Solyc01g049890.3.1	34.233
Solyc01g049910.4.1	53.010
Solyc01g049920.2.1	7.978
Solyc01g150131.1.1	11.666
Solyc01g049950.1.1	6.704
Solyc01g049960.4.1	26.336
Solyc01g050010.3.1	15.645
Solyc01g050040.4.1	33.271
Solyc01g050045.1.1	11.309
Solyc01g050070.4.1	34.766
Solyc01g050050.1.1	7.982
Solyc01g055160.1.1	45.349
Solyc01g055165.1.1	22.677
Solyc01g055200.1.1	25.905
Solyc01g056200.1.1	7.530
Solyc01g056220.2.1	24.638
Solyc01g056240.1.1	18.531
Solyc01g056250.2.1	18.966
Solyc01g056260.1.1	7.692
Solyc01g056280.3.1	45.063
Solyc01g056285.1.1	30.268
Solyc01g056290.2.1	12.762
Solyc01g056310.3.1	61.956
Solyc01g056320.1.1	6.129
Solyc01g056330.2.1	13.779
Solyc01g056340.4.1	59.779
Solyc01g056360.4.1	11.005
Solyc01g056370.3.1	6.939
Solyc01g056380.1.1	9.152
Solyc01g056390.1.1	12.263
Solyc01g056400.1.1	7.401
Solyc01g056410.1.1	10.042
Solyc01g056420.1.1	15.791
Solyc01g056430.2.1	36.271
Solyc01g056440.1.1	20.804
Solyc01g056450.3.1	27.215
Solyc01g056460.1.1	11.375
Solyc01g056470.1.1	21.163
Solyc01g056480.3.1	18.443
Solyc01g150132.1.1	11.159
Solyc01g056520.3.1	119.744
Solyc01g056530.2.1	27.144
Solyc01g056570.3.1	116.697
Solyc01g056575.1.1	13.024
Solyc01g056580.4.1	43.122
Solyc01g056590.2.1	15.716
Solyc01g056600.2.1	14.287
Solyc01g056610.1.1	8.994
Solyc01g056620.4.1	28.814
Solyc01g056640.1.1	5.822
Solyc01g056650.1.1	9.153
Solyc01g056653.1.1	4.887
Solyc01g150133.1.1	3.051
Solyc01g056657.1.1	2.351
Solyc01g056660.2.1	33.016
Solyc01g056665.1.1	21.710
Solyc01g056690.4.1	72.355
Solyc01g056695.1.1	27.501
Solyc01g056720.4.1	23.610
Solyc01g056730.3.1	10.330
Solyc01g056750.1.1	24.268
Solyc01g056760.3.1	21.801
Solyc01g056770.1.1	8.044
Solyc01g056780.3.1	16.646
Solyc01g056790.3.1	21.059
Solyc01g056800.1.1	19.183
Solyc01g056810.4.1	28.456
Solyc01g056830.3.1	10.638
Solyc01g056840.1.1	9.795
Solyc01g056850.3.1	65.382
Solyc01g056880.3.1	7.991
Solyc01g150134.1.1	13.419
Solyc01g056890.1.1	14.839
Solyc01g056900.1.1	7.045
Solyc01g056910.1.1	8.295
Solyc01g056940.4.1	22.423
Solyc01g056950.1.1	20.558
Solyc01g056960.1.1	25.008
